380.0,17.0,344.0,0.6166594,0.46319318,0.25130802,0.44978848,10.0,29.3936,3.508863,1.2744759,0.1005764,8653.999,582.4946,342.0526
60.0,20.0,146.0,0.6408526,0.37408894,0.16055275,0.34705657,10.0,30.002497,4.1942806,1.6576217,0.09371034,4860.0,182.48288,84.85281
284.0,17.0,119.0,0.5548332,0.24561402,0.06379493,0.306986,10.0,28.712439,4.187401,1.5911407,0.102149405,1973.6261,1072.0541,662.7217
580.0,22.0,66.0,0.48691246,0.1985027,0.04242303,0.3342543,20.0,29.259516,4.561995,1.4902265,0.09632087,3922.206,1381.9551,2969.3938
144.0,3.0,111.0,0.6284182,0.3606631,0.20182033,0.39034137,40.0,26.30217,3.420451,2.1499228,0.12253618,23514.814,161.55495,0.0
107.0,12.0,261.0,0.57961786,0.31957865,0.09903225,0.37893465,30.0,26.104895,10.011616,0.0,0.053987104,2070.8694,804.9845,1053.423
128.0,7.0,270.0,0.47096342,0.28216133,0.094587855,0.34837526,30.0,29.311935,3.8002822,1.4803109,0.12349001,4872.946,823.7718,30.0
126.0,10.0,13.0,0.46598753,0.24382982,0.056099128,0.33452508,10.0,28.990576,3.9539373,2.0973825,0.09462786,3348.328,169.70563,768.9603
506.0,23.0,153.0,0.6563521,0.44113714,0.20920444,0.3328071,10.0,28.990576,3.9539373,1.2365004,0.09462786,4398.966,662.7217,720.62476
21.0,1.0,0.0,0.4469328,0.31646815,0.15273228,0.3284776,40.0,29.962683,3.3138762,1.6462935,0.09504954,10419.333,94.86833,0.0
15.0,8.0,303.0,0.62674177,0.36878258,0.13928042,0.4034611,10.0,26.104895,10.011616,0.0,0.053987104,120.0,543.3231,2588.0107
183.0,27.0,301.0,0.7516946,0.5656888,0.30169672,0.41360763,10.0,26.30217,3.420451,2.1499228,0.12253618,22468.617,247.38634,330.0
188.0,3.0,232.0,0.48521832,0.29272896,0.15066189,0.3024616,10.0,27.712631,3.6073084,1.6033729,0.122485556,10772.047,812.2192,30.0
549.0,18.0,141.0,0.7447895,0.52377415,0.27351755,0.35313812,10.0,27.087336,3.1778548,5.3940806,0.12977672,27200.273,1320.0,408.04413
958.0,8.0,237.0,0.3268691,0.23281175,0.039168645,0.21563478,30.0,27.884405,4.5716577,1.6263013,0.100264944,7544.031,258.06976,560.4462
520.0,7.0,200.0,0.26699683,0.15955168,0.0035663305,0.24375203,30.0,26.732214,3.6469858,4.881633,0.12120175,4192.279,216.33308,360.0
153.0,16.0,84.0,0.6136364,0.4090408,0.18800835,0.36636388,10.0,29.321945,3.2674217,1.4445516,0.092908464,2145.1572,670.8204,635.6886
193.0,9.0,218.0,0.67097044,0.4488985,0.2382716,0.32648346,10.0,29.228653,3.5749378,1.6769843,0.118186,5548.6216,1588.5842,1053.423
517.0,19.0,93.0,0.6119978,0.42322645,0.19137685,0.41325998,10.0,28.990576,3.9539373,1.2365004,0.09462786,5218.6206,540.0,870.5171
172.0,14.0,266.0,0.58603346,0.31727698,0.11376625,0.3629749,20.0,28.623755,3.6677933,1.5341239,0.1269807,10514.946,362.4914,270.0
217.0,6.0,192.0,0.6734951,0.46240708,0.24181479,0.40897956,10.0,26.732214,3.6469858,1.3789132,0.12120175,4530.0,792.0227,560.4462
25.0,2.0,327.0,0.47161067,0.27152583,0.11442612,0.3416149,10.0,27.582819,6.863036,1.3540567,0.07605974,853.2878,94.86833,134.16408
1311.0,14.0,146.0,0.2827381,0.049725994,-0.06978417,0.20641702,30.0,27.3476,3.7124271,1.5576321,0.118106045,12161.291,874.64276,2289.6506
0.0,1.0,90.0,0.1137748,0.049629644,-0.03981026,0.09736656,30.0,29.026373,4.6508985,1.218352,0.06946937,931.4505,1209.3386,576.2812
