id,Label,elevation,slope,aspect,ndvi_before,nbr_before,ndmi_before,evi_before,land_cover,temperature,wind_speed,precipitation,soil_moisture,distance_to_water,distance_to_builtup,distance_to_cropland,ndvi_after,nbr_after,dnbr,longitude,latitude
2_1268_0,0,621.0,27.0,295.0,0.8080409,0.57521766,0.31330183,0.61180323,10.0,27.002405,3.4355767,1.7088748,0.1134394,15670.571,553.17267,690.65186,0.81956494,0.5533232,0.021894464,27.537236959366282,38.33587342365625
2_1269_0,0,102.0,8.0,47.0,0.44290796,0.32199097,0.17427655,0.38918206,10.0,29.876532,3.6942215,1.7019627,0.11131684,2347.2964,60.0,192.09373,0.30629936,0.20497556,0.11701542,27.27933064129556,37.83461349511755
2_1274_0,0,352.0,7.0,351.0,0.7558705,0.49927744,0.24028687,0.35577726,10.0,28.712439,4.187401,1.4057499,0.102149405,4078.4556,1592.2626,1148.2595,0.6671942,0.3902715,0.10900593,27.055111146379318,38.205707538987326
2_1276_0,0,100.0,7.0,270.0,0.1688126,0.04654144,-0.066996545,0.1276688,30.0,29.321945,3.2674217,1.6211625,0.092908464,4328.325,400.2499,150.0,0.13872322,0.045851108,0.00069033593,27.50570609289369,38.00250862171949
2_1285_0,0,669.0,20.0,23.0,0.59518,0.3670588,0.1566025,0.3670605,10.0,26.578323,3.5659773,4.393641,0.11990992,20342.965,212.13203,1290.0,0.5057557,0.30686387,0.060194932,27.41596439601014,38.401630102453794
2_1286_0,0,234.0,22.0,296.0,0.7555154,0.5317135,0.2611068,0.4181345,10.0,29.121475,3.3592346,1.5577114,0.11751095,394.58838,331.36084,1710.2632,0.738068,0.4510679,0.08064558,27.479565118125805,38.20705501191351
2_1288_0,0,344.0,16.0,356.0,0.7881068,0.60058117,0.35200268,0.50151175,10.0,29.3936,3.508863,1.5001569,0.1005764,6866.855,1056.8348,930.48376,0.7563788,0.5372193,0.0633619,27.446956273312253,37.858868007788786
2_128_0,0,190.0,13.0,262.0,0.52243024,0.21408448,0.0039599324,0.27940455,10.0,28.712439,4.187401,1.6135042,0.102149405,2781.6003,750.0,1200.0,0.4459203,0.12676431,0.087320164,27.080982626561962,38.17983605880468
2_1290_0,0,71.0,15.0,131.0,0.51152074,0.34702256,0.15543814,0.2987485,10.0,28.963984,6.241103,1.2925811,0.08765777,1731.1846,123.69317,270.0,0.4413832,0.26764745,0.07937513,26.90635013532915,38.12000826088233
2_1291_0,0,69.0,1.0,270.0,0.40268165,0.24443592,0.0718889,0.3012165,30.0,29.53804,4.159231,1.5521958,0.12302581,3572.0164,30.0,30.0,0.30469966,0.12890483,0.11553107,27.199021254895285,38.07635013807412
2_1297_0,0,1327.0,16.0,197.0,0.34373242,0.08191899,-0.032088283,0.24796237,30.0,26.578323,3.5659773,1.866452,0.11990992,12924.3955,1632.1765,1745.4226,0.29896367,0.04572817,0.03619082,27.353711146820643,38.377106095197334
2_1302_0,0,263.0,29.0,19.0,0.7374835,0.5164018,0.27015135,0.46929014,10.0,29.121475,3.3592346,1.5647146,0.11751095,7256.3423,755.3807,660.68146,0.6785007,0.43362832,0.082773514,27.53966241063341,38.22187721410148
2_1303_0,0,312.0,3.0,337.0,0.6009085,0.36979458,0.13817762,0.356579,10.0,26.732214,3.6469858,4.1958003,0.12120175,5396.6655,494.77267,318.9044,0.4166054,0.24999999,0.119794585,27.308705551086263,38.4948752289454
2_1317_0,0,657.0,15.0,65.0,0.56223416,0.39847714,0.17735043,0.3472976,10.0,27.884405,4.5716577,1.6263013,0.100264944,4099.5854,1612.7616,2036.9094,0.4388852,0.29179078,0.10668635,27.012800496497306,38.33883786409385
2_131_0,0,509.0,20.0,140.0,0.29876766,0.23633762,0.1136598,0.18744814,10.0,26.514551,3.3673291,3.335489,0.12678504,17138.43,2135.2751,174.92856,0.23411927,0.21292256,0.02341506,27.4194678256182,38.50430753942866
2_1320_0,0,47.0,4.0,148.0,0.21006148,0.15569416,0.068497844,0.20292331,60.0,29.876532,3.6942215,1.5666806,0.11131684,2177.0164,42.426407,120.0,0.17162552,0.13139454,0.02429961,27.28256457631838,37.771282267587125
2_1323_0,0,401.0,23.0,290.0,0.7382199,0.4954955,0.248738,0.49822396,10.0,25.961014,9.197209,0.0,0.12506151,6122.6465,5988.7393,3761.981,0.7042331,0.42120343,0.07429206,26.57271583880714,38.205438044402094
2_1324_0,0,781.0,16.0,253.0,0.7584128,0.5952003,0.34583893,0.37967163,10.0,25.522863,10.045966,0.26361197,0.08231441,4140.4346,3278.7954,2083.8667,0.75695914,0.6061776,-0.010977321,26.787233528654895,37.77289923509854
2_1325_0,0,-1.0,2.0,270.0,0.28392246,0.14459974,0.0006664967,0.17396773,30.0,29.026373,4.6508985,1.218352,0.06946937,912.41437,1256.4235,524.78564,0.21045871,0.03876589,0.10583384,26.984773059632772,38.46657829749564
2_1327_0,0,261.0,9.0,114.0,0.22449817,0.15718158,0.034256067,0.1767229,20.0,27.786087,3.879584,1.2993661,0.110621214,2377.3936,403.60873,366.19666,0.15234712,0.10442543,0.052756146,27.207645081622815,38.49622270187158
2_1328_0,0,14.0,1.0,308.0,0.12296134,-0.07585583,-0.12092958,0.099705786,40.0,30.450994,2.9015148,1.4404839,0.12334856,5057.4697,1556.5347,0.0,0.8485349,0.6673202,-0.74317604,27.531308078491094,37.79311132899123
2_132_0,0,167.0,1.0,180.0,0.47746313,0.36641154,0.15057859,0.3452752,30.0,29.172134,3.6978068,1.5324684,0.12478447,6879.426,108.16654,30.0,0.21583228,0.10330728,0.26310426,27.239445442680648,38.26499634773921
2_1335_0,0,66.0,8.0,90.0,0.2786885,0.014757301,-0.12432977,0.17741984,30.0,29.53804,4.159231,1.739595,0.12302581,8734.174,342.0526,134.16408,0.19221038,0.0052881083,0.0094691925,27.23405555097594,38.146149235650206
2_1336_0,0,83.0,18.0,0.0,0.8622167,0.71381134,0.45541066,0.63510126,10.0,25.522863,10.045966,0.74630296,0.08231441,180.0,90.0,1050.0,0.8740246,0.6786872,0.03512417,26.751121254233283,37.810628477031564
2_1338_0,0,351.0,15.0,328.0,0.8506329,0.71636534,0.45879066,0.6084752,10.0,26.323328,8.711996,0.0,0.1046834,4871.191,1853.2134,1766.9465,0.8454534,0.6892799,0.027085422,26.642514936383236,38.280088044512425
2_1342_0,0,5.0,1.0,0.0,0.2257803,0.04963556,-0.024987923,0.18082653,40.0,29.026373,4.6508985,0.7956448,0.06946937,6861.1514,123.69317,0.0,0.34268686,0.28743514,-0.2377996,27.010375045230177,38.537994362583134
2_1343_0,0,26.0,2.0,52.0,0.50306916,0.24167338,0.07310756,0.31385994,40.0,29.121475,3.3592346,1.7224824,0.11751095,4620.8765,189.73666,0.0,0.3293929,0.1339145,0.10775888,27.492770352802353,38.16959526456573
2_1347_0,0,283.0,15.0,18.0,0.43929672,0.2676292,0.059090868,0.30569056,10.0,25.08992,10.539397,0.40780807,0.11074003,6300.0,563.6488,458.91174,0.25676477,0.20169975,0.06592945,26.747078835454744,37.755112592472976
2_1354_0,0,190.0,14.0,320.0,0.7779904,0.5561139,0.32054016,0.45742685,10.0,29.805984,3.8222334,1.8822312,0.1036934,1444.9913,553.17267,512.6402,0.7488987,0.46203965,0.09407425,27.28094760880697,37.88824291757949
2_1356_0,0,375.0,22.0,168.0,0.6904297,0.39596772,0.15592656,0.28381035,10.0,27.712631,3.6073084,1.6948999,0.122485556,16639.158,764.8529,680.14703,0.66382766,0.35219872,0.04376901,27.41488641766921,38.34773118540663
2_1359_0,0,144.0,15.0,240.0,0.84752697,0.6171875,0.34561214,0.44101712,10.0,25.08992,10.539397,0.40780807,0.11074003,1920.2344,442.9447,391.15213,0.87808645,0.59110963,0.026077855,26.739532987068145,37.79499779108788
2_1363_0,0,2.0,1.0,180.0,0.31705093,0.12915854,0.026690418,0.23268673,30.0,29.793045,3.8518844,1.3225133,0.10335485,750.0,780.0,30.0,0.55773216,0.36462748,-0.23546894,27.327300677467548,37.98849490328723
2_1366_0,0,405.0,3.0,111.0,0.671895,0.39428726,0.1527257,0.39651656,10.0,25.152441,9.096121,0.0,0.09858028,3396.2332,674.16614,763.67535,0.64293337,0.38348955,0.010797706,26.501838762890117,38.47897504841649
2_1369_0,0,86.0,6.0,0.0,0.43126997,0.18946989,0.016406992,0.26263627,10.0,26.175238,8.418378,0.0,0.06925257,1448.1022,1164.9893,201.24612,0.3317972,0.1070302,0.0824397,26.610445080740163,38.389502846118184
2_1376_0,0,283.0,9.0,138.0,0.772425,0.51938176,0.26759666,0.48153812,10.0,26.323328,8.711996,0.0,0.1046834,1084.1587,721.2489,517.8803,0.7838561,0.47783253,0.041549247,26.564361506664824,38.33910735867907
2_1377_0,0,652.0,7.0,190.0,0.7383526,0.5226902,0.2568041,0.39280614,10.0,26.578323,3.5659773,1.8974668,0.11990992,17097.605,94.86833,1328.4954,0.5920043,0.41722274,0.10546742,27.430517103612885,38.35770248506035
2_1382_0,0,234.0,16.0,13.0,0.04010892,-0.06627807,-0.10635233,0.035530083,60.0,28.503159,3.7286496,1.0846977,0.09781829,6619.199,30.0,1281.6006,0.021472078,-0.07001275,0.0037346764,27.22192829464032,38.416721799227005
2_1384_0,0,356.0,18.0,324.0,0.76077217,0.5780043,0.329862,0.43492827,10.0,28.990576,3.9539373,0.82140887,0.09462786,8106.053,1388.1283,1557.6906,0.7727356,0.5439044,0.034099918,27.0939183666533,38.544731727214035
2_1385_0,0,119.0,1.0,180.0,0.22067013,0.11601325,0.025523212,0.16473661,10.0,26.30217,3.420451,2.1499228,0.12253618,26004.93,120.0,30.0,0.27443105,0.16381419,-0.047800943,27.492500858217113,38.443132268580115
2_1386_0,0,36.0,18.0,324.0,0.6185423,0.27188936,0.08742961,0.39270264,10.0,29.962683,3.3138762,1.7347481,0.09504954,8113.2114,90.0,67.08204,0.5129561,0.20602801,0.065861344,27.489805912364773,38.102491112841996
2_1387_0,0,11.0,2.0,212.0,0.13643345,-0.062347285,-0.11200616,0.099296,40.0,30.450994,2.9015148,1.4404839,0.12334856,7430.8613,3003.7476,0.0,0.78446114,0.6413354,-0.7036827,27.54532179692336,37.77262974051331
2_1392_0,0,217.0,10.0,136.0,0.5778326,0.31099322,0.10652152,0.35943758,30.0,26.323328,8.711996,0.0,0.1046834,1594.8041,844.8077,1056.8348,0.47215426,0.20140928,0.10958396,26.62823172336573,38.34045483160526
2_1393_0,0,10.0,1.0,270.0,0.46528733,0.23791026,0.14168008,0.31196052,40.0,28.963984,6.241103,1.2581085,0.08765777,917.8235,276.58633,0.0,0.48128226,0.27382052,-0.035910256,26.94623533394403,38.08335699729025
2_1395_0,0,477.0,19.0,319.0,0.85752237,0.75776964,0.51060486,0.6268978,10.0,29.259516,4.561995,1.5618181,0.09632087,1697.0563,1891.9038,3244.996,0.8598256,0.74384236,0.013927293,27.080982626561962,38.10734201537624
2_1399_0,0,773.0,25.0,54.0,0.5653228,0.30734172,0.1429836,0.35601115,10.0,27.087336,3.1778548,2.3009675,0.12977672,26517.166,751.79785,1574.0712,0.52426755,0.24737595,0.059965782,27.50328064162656,38.49568371270111
2_1404_0,0,168.0,6.0,217.0,0.86929715,0.5890985,0.3408019,0.4150151,10.0,29.172134,3.6978068,1.5803306,0.12478447,4094.9724,339.41125,465.72525,0.90378886,0.54553306,0.04356546,27.173958258468332,38.32212919980922
2_1410_0,0,693.0,19.0,32.0,0.70067453,0.49076128,0.23025312,0.3425533,10.0,29.259516,4.561995,1.4661593,0.09632087,3246.7983,84.85281,2834.8015,0.6419327,0.44385436,0.046906944,27.146200316189038,38.05398208749954
2_1413_0,0,264.0,9.0,232.0,0.35788757,0.21694086,0.049028188,0.26011893,10.0,29.172134,3.6978068,1.5803306,0.12478447,6270.072,523.9275,474.34164,0.24636142,0.11478527,0.102155596,27.18366006353682,38.34692270165092
2_1414_0,0,235.0,34.0,5.0,0.81791604,0.6717184,0.40966713,0.5697304,10.0,30.450994,2.9015148,1.9024214,0.12334856,3313.6084,1046.5658,458.91174,0.8320675,0.64781785,0.02390058,27.481721074807695,37.84862721354982
2_1416_0,0,162.0,3.0,111.0,0.29638064,0.19542404,0.06269827,0.22517383,30.0,28.854181,3.8694365,1.6643518,0.12256789,5836.523,94.86833,466.6905,0.2336962,0.16495341,0.030470623,27.097691290846598,38.34288028287238
2_1417_0,0,128.0,2.0,0.0,0.26852223,0.047407597,-0.04233073,0.1533582,40.0,29.56344,3.107722,1.5519152,0.11234418,9567.366,1152.5624,0.0,0.2108312,0.03054989,0.016857708,27.50894002791651,37.90845501147218
2_1418_0,0,580.0,17.0,176.0,0.71902764,0.48008087,0.26311898,0.41276106,10.0,29.560339,3.5409033,1.1706274,0.091914095,8251.091,4008.0044,2348.8296,0.6715971,0.42808464,0.051996227,27.383086056611376,38.04347179867534
2_1423_0,0,19.0,2.0,212.0,0.122774154,-0.01561215,-0.08075961,0.076293655,40.0,29.121475,3.3592346,1.7224824,0.11751095,6378.0874,499.2995,0.0,0.73269516,0.5122108,-0.527823,27.487919450268123,38.15153912735492
2_1429_0,0,326.0,19.0,295.0,0.4407972,0.35054946,0.16658755,0.27095196,10.0,27.3476,3.7124271,1.6218368,0.118106045,11792.138,540.8327,2030.2709,0.36842105,0.29626074,0.05428871,27.32325825868901,38.42884905556262
2_1430_0,0,211.0,17.0,143.0,0.68374246,0.48207298,0.24421664,0.3690547,10.0,26.323328,8.711996,0.0,0.1046834,5484.9976,2001.9241,648.9992,0.60992396,0.38215175,0.09992123,26.611253564495883,38.25044364013648
2_1431_0,0,459.0,17.0,254.0,0.64466417,0.41718864,0.16474462,0.4139592,10.0,25.961014,9.197209,0.0,0.12506151,3679.2527,4534.8647,4543.886,0.5920995,0.3199903,0.09719835,26.557624142033944,38.17714111295233
2_1432_0,0,487.0,17.0,42.0,0.43843552,0.24397117,0.06927495,0.30465707,30.0,28.290949,4.9143434,1.3171654,0.092519365,2160.2083,2363.1548,1530.0,0.2893737,0.107718244,0.13625292,27.00579363728116,38.2423588025794
2_1436_0,0,1279.0,34.0,306.0,0.56618965,0.3573644,0.16552033,0.36855182,10.0,27.087336,3.1778548,3.0792358,0.12977672,22182.5,496.58835,1476.1097,0.55024755,0.35454312,0.002821254,27.464473421352608,38.53718587882743
2_1442_0,0,73.0,0.0,0.0,0.25486583,0.15817341,0.03297073,0.20203333,30.0,27.582819,6.863036,1.2171693,0.07605974,1087.4741,123.69317,30.0,0.20609269,0.12686567,0.03130773,26.843288402383934,38.28520844163191
2_1443_0,0,323.0,16.0,133.0,0.7622542,0.6070664,0.33511227,0.47211313,10.0,28.963984,6.241103,1.2821177,0.08765777,3062.352,1015.13544,1171.5375,0.7251462,0.530877,0.07618939,26.89745681401635,38.12836259302463
2_1447_0,0,74.0,4.0,75.0,0.34822187,0.13939893,0.014614571,0.20512491,10.0,25.80458,9.37214,0.0,0.09962424,3026.8796,1590.0,60.0,0.33442658,0.14010836,-0.0007094228,26.48513009860548,38.343958261213324
2_1450_0,0,52.0,18.0,220.0,0.5066454,0.31203705,0.12773578,0.34611753,10.0,30.002497,4.1942806,1.7050474,0.09371034,180.0,67.08204,1922.1083,0.43662336,0.23212294,0.0799141,27.21977233795843,37.99038136538388
2_1452_0,0,48.0,13.0,125.0,0.557794,0.41945848,0.18778802,0.3782187,10.0,25.60224,9.884448,0.0,0.13635714,169.70563,692.60376,1638.78,0.49353614,0.32613102,0.093327485,26.499143817037748,38.18414797216846
2_1458_0,0,39.0,3.0,128.0,0.17479926,0.08673293,-0.03539914,0.15119135,60.0,29.228653,3.5749378,1.7067386,0.118186,10419.98,42.426407,30.0,0.19597185,-0.01318912,0.09992205,27.392248872509384,38.16285789993483
2_1461_0,0,350.0,12.0,94.0,0.6174126,0.43721056,0.21707036,0.38844314,10.0,25.961014,9.197209,0.0,0.12506151,4630.6045,3373.4998,2258.185,0.5607449,0.3739266,0.063283965,26.598317824404546,38.22538064370954
2_1467_0,0,12.0,0.0,0.0,0.51363635,0.22985715,0.11636525,0.36084035,40.0,30.450994,2.9015148,1.9175974,0.12334856,3900.0,780.5767,0.0,0.53100485,0.4402381,-0.21038094,27.490075406950012,37.78718244811604
2_1469_0,0,25.0,4.0,118.0,0.3125682,0.25660017,0.13462529,0.2687099,40.0,30.065668,3.8014731,1.6062163,0.121629395,15985.074,42.426407,0.0,0.09427987,0.05534594,0.20125423,27.343739847166944,38.148035697746856
2_146_0,0,631.0,16.0,70.0,0.5490259,0.32549876,0.11854245,0.3073265,10.0,28.854181,3.8694365,1.6643518,0.12256789,4650.0,375.89893,4839.029,0.4075096,0.2002091,0.12528968,27.05106872760078,38.32509364024681
2_1470_0,0,269.0,8.0,352.0,0.6035794,0.37740198,0.13922441,0.27728674,10.0,26.732214,3.6469858,1.3789132,0.12120175,3442.688,67.08204,474.34164,0.60774255,0.29879427,0.078607716,27.261813493255232,38.4873293805588
2_1472_0,0,-1.0,2.0,90.0,0.04448528,0.07288519,-0.030540848,0.045617327,60.0,29.026373,4.6508985,1.218352,0.06946937,617.7378,942.0191,745.1846,0.03424288,-0.015583082,0.088468276,26.977496705831413,38.460110427449976
2_1473_0,0,126.0,7.0,350.0,0.31853402,0.057085257,-0.045047794,0.23918855,30.0,29.228653,3.5749378,1.5212659,0.118186,8880.456,174.92856,67.08204,0.31211367,0.13142402,-0.07433877,27.393865840020794,38.21109743069205
2_147_0,0,318.0,3.0,249.0,0.8030815,0.58245385,0.33203775,0.4233024,10.0,26.732214,3.6469858,4.881633,0.12120175,4290.7344,152.97058,192.09373,0.8395223,0.5640171,0.018436681,27.302237681040594,38.50457703401389
2_149_0,0,332.0,13.0,154.0,0.73879737,0.5168727,0.26603454,0.38553783,10.0,29.805984,3.8222334,1.7042515,0.1036934,5689.6484,611.8823,445.98206,0.6939354,0.4569386,0.059934102,27.314095442791,37.860215480714956
2_14_0,0,456.0,8.0,216.0,0.71814585,0.50193447,0.23654655,0.31763205,10.0,26.732214,3.6469858,4.881633,0.12120175,8167.772,724.9828,660.68146,0.7115768,0.4414793,0.060455155,27.338888944632686,38.50861945279243
2_160_0,0,676.0,23.0,6.0,0.66193515,0.42464837,0.18981914,0.44542396,10.0,25.522863,10.045966,0.26361197,0.08231441,1803.9956,1140.3947,2461.0974,0.6685714,0.47110835,-0.046459973,26.793970893285774,37.79311132899123
2_163_0,0,88.0,9.0,119.0,0.76784146,0.5023097,0.26245934,0.4180749,10.0,25.152441,9.096121,0.0,0.09858028,3387.8755,573.1492,2343.075,0.6949685,0.41058448,0.0917252,26.471924863928933,38.493258261433986
2_168_0,0,313.0,8.0,276.0,0.7544304,0.5260116,0.27859783,0.44461024,10.0,25.961014,9.197209,0.0,0.12506151,2059.7573,1893.8057,2746.434,0.72482914,0.50218225,0.023829332,26.613948510348223,38.20436006606115
2_16_0,0,332.0,20.0,177.0,0.51021504,0.27161613,0.042880986,0.35791063,20.0,25.80458,9.37214,0.0,0.09962424,4283.7017,1127.2976,1138.4199,0.45827234,0.19398431,0.077631816,26.52771024307276,38.31350537308167
2_170_0,0,10.0,1.0,52.0,0.15620133,0.04863506,-0.020228665,0.086259596,40.0,29.321945,3.2674217,1.6211625,0.092908464,3447.2598,466.6905,0.0,0.94365066,0.7221959,-0.67356086,27.50462811455273,38.046705733698175
2_171_0,0,1108.0,27.0,175.0,0.799508,0.6147903,0.3558851,0.4903995,10.0,26.514551,3.3673291,3.335489,0.12678504,16320.248,1224.1323,2036.9094,0.8309509,0.614689,0.00010133144,27.41057450430543,38.54311475970262
2_17_0,0,147.0,3.0,203.0,0.42517057,0.21705714,0.04591456,0.27392778,20.0,29.793045,3.8518844,1.4460604,0.10335485,7005.8833,807.7747,702.282,0.3221115,0.1426909,0.07436624,27.27232378207944,38.046705733698175
2_182_0,0,854.0,21.0,155.0,0.44975093,0.18020275,0.027515301,0.2690292,30.0,27.884405,4.5716577,1.247612,0.100264944,6174.172,1945.3792,335.4102,0.36969873,0.12754202,0.05266073,26.971837319541436,38.25825898310832
2_186_0,0,272.0,19.0,95.0,0.7882676,0.51416373,0.2603359,0.35319725,10.0,29.121475,3.3592346,1.5577114,0.11751095,1790.4749,655.2099,740.9453,0.79925305,0.467352,0.04681175,27.471210785983487,38.226189127465254
2_191_0,0,4.0,2.0,0.0,0.09955911,0.039597083,-0.044533137,0.09119049,60.0,29.026373,4.6508985,1.218352,0.06946937,300.0,361.24783,450.9989,0.09249639,0.0022504423,0.03734664,26.957823601109197,38.45957143827951
2_193_0,0,126.0,8.0,292.0,0.567105,0.3162693,0.11809384,0.4251025,30.0,25.08992,10.539397,0.40780807,0.11074003,1366.2357,60.0,84.85281,0.6130964,0.39214334,-0.07587404,26.737377030386256,37.799848693622124
2_1_0,0,208.0,9.0,251.0,0.7948905,0.5988296,0.34078518,0.4295858,10.0,29.172134,3.6978068,1.5803306,0.12478447,5108.816,474.34164,1213.4249,0.8000734,0.5575305,0.041299105,27.157788583354176,38.339915842434785
2_204_0,0,16.0,5.0,259.0,0.6044125,0.394115,0.22483355,0.405424,10.0,29.159552,5.1484237,1.2702779,0.08643993,787.4643,150.0,192.09373,0.5681658,0.38289037,0.011224632,27.04513984672559,38.05829400086331
2_205_0,0,149.0,12.0,174.0,0.5450586,0.36935866,0.1550213,0.29897097,10.0,29.805984,3.8222334,1.8822312,0.1036934,1905.1771,706.11615,657.95135,0.44341132,0.2600056,0.10935308,27.283642554659338,37.885008982556656
2_209_0,0,141.0,17.0,199.0,0.5662794,0.35760394,0.14728343,0.36183333,10.0,30.002497,4.1942806,1.7050474,0.09371034,510.8816,210.0,1782.4141,0.49534917,0.27028722,0.08731671,27.214112951668483,37.997118730014776
2_214_0,0,544.0,21.0,161.0,0.7333082,0.4839335,0.2385445,0.37751973,10.0,27.884405,4.5716577,1.247612,0.100264944,9338.147,1382.9316,453.9824,0.6058846,0.3810554,0.102878086,26.95081674189305,38.29464075211516
2_216_0,0,111.0,26.0,313.0,0.6252782,0.4869707,0.27424982,0.49017897,10.0,29.121475,3.3592346,1.5647146,0.11751095,8332.929,241.86774,536.6563,0.45749706,0.41005144,0.07691927,27.54828623736094,38.2272671058062
2_220_0,0,234.0,6.0,308.0,0.571263,0.34695613,0.14278832,0.33070126,10.0,29.172134,3.6978068,1.553131,0.12478447,2730.1648,403.60873,180.0,0.5400982,0.32033113,0.026625004,27.246182807311556,38.32212919980922
2_225_0,0,327.0,5.0,69.0,0.5069836,0.2887678,0.13030694,0.34524187,10.0,28.623755,3.6677933,1.4991127,0.1269807,11519.57,268.32816,234.3075,0.4880017,0.33938637,-0.05061856,27.330265117905128,38.29329327918899
2_226_0,0,4.0,0.0,0.0,0.5996816,0.3220785,0.14020988,0.3821123,40.0,29.560339,3.5409033,1.0588709,0.091914095,2704.1636,1081.6654,0.0,0.7659521,0.48347458,-0.16139609,27.36556890857102,37.98849490328723
2_22_0,0,161.0,3.0,203.0,0.4694234,0.17704687,0.039340876,0.26886383,30.0,27.087336,3.1778548,5.3215017,0.12977672,21847.664,189.73666,120.0,0.50930804,0.22483853,-0.04779166,27.45045970292034,38.45067811696672
2_232_0,0,256.0,17.0,306.0,0.7315707,0.46474603,0.22162506,0.33069322,10.0,28.290949,4.9143434,1.3171654,0.092519365,3661.1064,1073.3126,276.58633,0.69331825,0.4382455,0.026500523,27.04540934131083,38.20220410937927
2_233_0,0,323.0,24.0,28.0,0.78289086,0.52050316,0.28105128,0.47958076,10.0,29.259516,4.561995,1.5618181,0.09632087,664.0783,2080.625,1127.2976,0.7848194,0.4791743,0.041328862,27.08933695870428,38.12863208760987
2_234_0,0,197.0,19.0,350.0,0.8368421,0.6933095,0.42418388,0.5678038,10.0,29.560339,3.5409033,1.1706274,0.091914095,6756.1304,2765.3752,1848.5941,0.8421646,0.6559412,0.0373683,27.36152648979251,38.04562775535723
